Price,Close,High,Low,Open,Volume,SMA_50,SMA_200,RSI
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2023-10-30,169.05096435546875,169.92456632823416,167.6412980843576,167.79021577395145,51131000,175.53347045898437,169.20232582092285,30.396765169776515
2023-10-31,169.52748107910156,169.65652489813172,166.67835290941483,168.11781482217418,44846000,175.43280792236328,169.3839073944092,27.116032274424526
2023-11-01,172.70420837402344,172.9623111800798,168.88221462983017,169.75581666227828,56934900,175.3680825805664,169.57554054260254,34.6957251939302
2023-11-02,176.2779998779297,176.48646342563364,174.18335172794758,174.24291274157727,77334800,175.29759857177734,169.78865058898927,47.30632433824167
2023-11-03,175.3647003173828,175.53347673875106,172.08872301559984,172.97224682902157,79763700,175.302958984375,169.99689781188965,45.784093548651676
2023-11-06,177.92593383789062,178.1244756256995,174.92791800211177,175.09667927913767,63841300,175.3152685546875,170.20510040283204,54.06882625178001
2023-11-07,180.49708557128906,181.11256960611928,177.66781610245852,177.87627966042598,70530000,175.34763092041015,170.41014488220216,61.140072626814884
2023-11-08,181.55931091308594,182.11523398810698,180.26876654734838,181.023246561535,49340300,175.32321014404297,170.6134822845459,63.49435172876238
2023-11-09,181.08277893066406,182.7803283984379,180.48713850295357,181.62878013143776,53763500,175.21917236328125,170.817748336792,68.7376809886035
2023-11-10,185.2875518798828,185.4565506612299,182.43468499907056,182.87206148972973,66133400,175.19486236572266,171.03265899658203,73.0924060405408
2023-11-13,183.69711303710938,184.91976812620925,183.11063780884533,184.7110299042217,43627500,175.1071746826172,171.22988075256347,68.8934471976162
2023-11-14,186.3213348388672,186.98733436699092,185.1881391216873,186.57977766288278,60108400,175.06720642089843,171.45470520019532,76.74345410126385
2023-11-15,186.88792419433594,188.3690371233907,186.65930111391893,186.72889062449767,53790500,175.1733819580078,171.67598670959472,89.0321334371822
2023-11-16,188.5778045654297,189.82034448090351,187.52411797622008,188.43864070160558,54412900,175.41957672119142,171.9000830078125,89.17930230973406
2023-11-17,188.5579376220703,189.24382214751304,187.4446266055401,189.11459313033544,50922700,175.65306427001954,172.0974397277832,88.2380986849465
2023-11-20,190.30740356445312,190.76466491067268,188.7467813740569,188.75671623264228,46505100,175.89811248779296,172.28535530090332,88.7971798227646
2023-11-21,189.50225830078125,190.37701130719432,188.60763557529475,190.26766718139268,38134500,176.18781219482423,172.48293601989747,84.4100839999925
2023-11-22,190.16822814941406,191.77855487032625,189.69109711501824,190.3471617671388,39617700,176.5323272705078,172.6694144439697,82.3016643530938
2023-11-24,188.8362579345703,189.76070040271065,188.12055368994098,189.7308806564948,24048300,176.8198257446289,172.86272605895996,80.72966918526377
2023-11-27,188.65731811523438,189.53207108953595,187.77263028176083,188.78654712309,40552600,177.11823974609376,173.0603327178955,77.46401871932571
2023-11-28,189.26368713378906,189.9396367824376,188.2696551316836,188.64739214615557,38415400,177.3700112915039,173.2591396331787,74.9442526380138
2023-11-29,188.23983764648438,190.9436059381113,187.84223090795535,189.7607054145589,43014200,177.57946594238283,173.43876907348633,69.05019454203213
2023-11-30,188.8163604736328,189.1841625986753,187.06686975200412,188.70701635554832,48794400,177.87153015136718,173.62449859619142,71.92803778267348
2023-12-01,190.0986785888672,190.41676093068807,188.1006646303825,189.19410585978827,45679300,178.22021392822265,173.8060961151123,66.35153131923298
2023-12-04,188.29945373535156,188.91576382150808,186.33127483914026,188.84617430866663,43389500,178.5158383178711,173.98671661376954,65.42304864192657
2023-12-05,192.26565551757812,193.23980256929687,189.0449865799245,189.07482149235318,66628400,178.8651742553711,174.1929103088379,68.27636809921869
2023-12-06,191.1722412109375,193.59766654612127,190.9634878174767,193.2895190534562,41089700,179.27444244384765,174.41378372192383,62.75919232422636
2023-12-07,193.110595703125,193.83623479668313,192.43464607405332,192.4744158469115,47477700,179.75285522460936,174.64222038269043,63.302306961364955
2023-12-08,194.5419921875,194.8203199094653,192.5141585929263,193.04099429291227,53377300,180.25473358154298,174.8753884124756,66.21770383009272
2023-12-11,192.02706909179688,192.3352317119437,190.27757846347603,191.957494748212,60943700,180.69598907470703,175.10929748535156,54.474892951984046
2023-12-12,193.5479736328125,193.5579084922386,190.5758125501861,191.92769665062553,52696900,181.11723236083984,175.3448215484619,60.14962990638178
2023-12-13,196.778564453125,196.8183190559037,193.68712459255818,193.925682544677,70404200,181.62989135742188,175.59902305603026,64.69291447541124
2023-12-14,196.92767333984375,198.4286561477334,194.9893140401918,196.83821410318075,66831600,182.1205157470703,175.8643653869629,68.98313251631869
2023-12-15,196.39088439941406,197.21591750628332,195.82427895138287,196.35111463057538,128256700,182.5755859375,176.12405372619628,67.8439728397374
2023-12-18,194.72091674804688,195.45650584640038,193.22986883323685,194.91972010314345,55751900,182.94603271484374,176.35004776000977,62.0025814384774
2023-12-19,195.76466369628906,195.77459855586707,194.72092706706565,194.98931995291727,40714100,183.30757232666016,176.56740028381347,66.53556164920053
2023-12-20,193.66725158691406,196.50023361616374,193.66725158691406,195.72488988877126,52242800,183.63907592773438,176.78530433654785,59.991803093200836
2023-12-21,193.5181121826172,195.90379770975298,192.34516188676014,194.9296507492267,46482500,183.93960235595702,176.99617630004883,57.38820240277467
2023-12-22,192.44459533691406,194.24379077463595,191.8183503425399,194.01515250091973,37122800,184.2005908203125,177.21296676635743,59.24616410940627
2023-12-26,191.8978729248047,192.73285613100865,191.67918468017166,192.45452839560733,28919300,184.48757385253907,177.4373693084717,49.03194660544725
2023-12-27,191.99725341796875,192.3451706464339,189.94955015213438,191.34120389827206,48087700,184.7791259765625,177.6525170135498,52.291451936638815
2023-12-28,192.42469787597656,193.49825415286705,192.01714115491455,192.98135331561093,34049900,185.11039825439454,177.8593077850342,47.92039283576234
2023-12-29,191.38096618652344,193.23980104114617,190.58573760932344,192.7427850763616,42628800,185.44680541992187,178.05889991760253,40.18520852304115
